2927	107	17	146.12
135	134	112	634.14
1850	192	14	142.8
108	3739	4	22.02
110	1242	29	215.39
139	931	19	148.41
1824	109	12	75.28
28	19562	3	29.51
112	445	5	8.93
1318	106	3	6.38
1389	12	7	8.18
4210	14	8	31.28
769	338	10	91.3
410	798	5	40.68
4015	233	5	53.37
374	475	14	125.03
104	14863	3	28.23
117	1532	3	11.27
114	350	7	15.47
28	19539	3	29.51
6988	253	6	80.15
1153	14	8	7.26
4425	105	12	104.79
2608	109	16	128.75
116	847	14	76.41
1157	102	54	361.15
139	104	19	5.71
1732	181	3	19.66
111	263	7	9.24
28	3961	17	167.26
132	2754	3	18.4
4429	4201	10	204.46
365	137	3	6.31
2411	16	7	53.83
207	341	5	22.32
237	215	4	13.27
104	2652	4	15.71
105	3048	4	18.16
631	201	5	28.34
1675	194	3	19.87
3810	399	9	120.54
119	1037	8	40.79
3302	112	4	22.73
932	428	6	53.61
123	289	17	72.16
189	4812	3	27.41
579	283	4	24.65
248	279	3	10.93
533	9612	3	41.43
2053	2466	11	180.17
19517	28	3	29.51
211	896	3	16.87
9	14	422	856.17
337	3637	3	30.65
278	307	5	25.82
141	9148	3	29.57
12	879	8	5.26
104	1406	4	10.03
113	589	3	5.1
466	253	6	36.67
7323	4864	3	54.69
2169	58	5	29.84
134	1416	3	13.84
1274	1216	4	44.28
526	133	15	85.5
771	2200	3	32.15
12	8844	3	11.88
345	145	3	6.66
1461	14	13	28.29
4864	17874	3	65.27
14197	102	4	31.58
106	266	12	17.96
1185	1185	27	418.71
611	3294	9	123.92
343	176	3	8.84
1426	110	14	83.75
4142	118	7	57.07
19335	186	3	41.4
451	965	5	43.55
1804	248	4	33.09
149	297	10	42.52
1540	4968	3	43.25
3749	127	6	49.66
1446	101	6	8.19
1358	182	4	26.37
1020	125	3	10.74
101	307	164	802.5
314	181	3	8.74
103	6554	4	23.2
317	362	6	37.47
970	107	3	5.74
2730	221	4	35.38
104	17570	3	28.23
153	115	15	20.01
8642	1754	3	48.14
519	157	4	15.7
8215	146	4	41.39
187	166	4	6.55
633	3590	7	94.02
216	405	3	12.03
8750	57	6	60.78
219	4241	3	28
763	4798	3	38.14
115	1184	4	14.56
2263	182	3	21.45
107	716	4	7.41
163	630	4	17.97
28	6291	10	98.37
830	290	3	19.19
2361	28	30	295.26
101	10912	5	35.8
1005	122	12	75.35
333	473	13	110.5
715	273	3	17.67
747	147	3	11.28
14505	1174	3	50.41
168	6566	3	28.52
6738	12	3	8.95
57	1742	5	20.46
2199	113	4	19.58
12488	12	3	15.55
114	902	3	7.45
1187	2174	3	34.9
1897	475	7	77.65
724	175	3	13.28
630	231	4	23.08
119	516	6	18.37
395	257	4	20.44
1925	109	6	29.13
28	11902	5	49.18
406	9754	3	39.76
3003	927	3	35.55
103	2781	25	221.59
104	5358	5	32
3727	6803	3	51.64
102	1140	5	6.21
12	350	18	8.18
154	424	3	8.72
4445	2417	3	45.48
3617	85	3	30.28
7982	16	3	27.21
2395	102	6	18.28
113	237	40	182.49
1659	7708	3	46.69
16	340	7	23.25
133	607	7	31.47
3091	146	3	20.74
614	141	8	41.37
117	897	3	7.97
5339	110	3	17.69
101	8940	5	30.45
4039	130	3	21.09
7660	2719	4	70.04
1998	1765	3	37.05
473	12	17	12.89
1586	142	5	31.46
163	867	6	35.79
6390	12	4	14.63
2538	747	3	32.95
1563	172	3	17.94
634	468	7	59.83
4540	14	3	5.64
2465	1960	4	54.84
28	14681	4	39.34
178	5649	4	40
5863	5418	7	146.57
103	1266	4	7.28
510	103	13	28.4
2556	14	5	7.75
102	1076	19	69
129	3260	3	19.32
161	3141	4	32.22
218	167	3	4.82
19520	14851	3	79.32
723	111	4	9
162	11794	3	33.09
3074	14	4	6.33
554	332	7	53.06
1441	124	3	12.73
5020	6387	4	75.81
286	19085	3	45.65
2902	279	3	27.38
101	1167	49	276.66
106	8673	3	19.64
83	158	4	7.49
717	219	9	66.62
1956	107	7	35.47
1544	14145	3	52.25
102	271	12	4.08
216	101	77	153.43
2279	12	8	19.54
1737	5854	9	168.02
152	1016	3	13.99
105	431	6	7.56
101	1977	22	108.45
603	113	3	5.24
103	662	10	21.96
541	4885	3	35.86
284	1623	4	33.72
5709	984	5	74.52
1010	166	7	46.42
401	171	11	62.29
3013	288	9	106.55
1702	7277	3	46.97
367	153	3	7.88
1824	1575	8	112.9
6869	130	3	25.04
672	157	6	31.63
109	279	6	6.08
109	4972	3	17.56
107	5716	9	80.87
1080	9	10	58.79
6328	102	5	27.27
1036	942	11	134.5
431	102	65	271.1
138	726	3	10.49
2511	132	4	26
344	334	3	14.66
4306	5587	3	51.41
764	14	19	30.55
9989	859	3	44.56
117	2843	4	23.19
317	2295	11	129.97
103	963	5	8.49
4437	12	3	6.23
151	101	62	36.01
306	1146	5	41.22
1542	4088	3	41.3
181	176	3	3.99
334	342	4	21.78
176	9667	4	46.6
1438	269	3	22.05
155	3328	10	103.38
1206	1936	3	34.11
8443	12	3	10.71
149	2659	3	20.02
147	2396	13	124.81
2463	117	4	21.58
3133	106	10	67
1539	603	3	28.13
105	1769	3	8.06
1620	1710	5	64.55
102	1121	5	6.1
104	7563	3	17.74
3297	494	3	31.97
2061	182	3	20.89
164	2682	6	51.77
1150	1869	10	139.12
135	405	3	6.72
5999	12	4	13.61
3022	170	4	32.4
605	102	9	10.14
1613	248	3	22.31
499	1157	3	24.86
617	14	13	8.65
3769	327	5	57.2
1126	104	6	16.84
139	3403	3	20.77
536	107	7	16.05
748	11482	3	45.28
28	7734	8	78.7
855	125	12	71.76
1122	101	8	11.23
5394	12	4	12.72
142	107	21	18.71
145	2973	3	20.42
377	133	37	255.44
17803	635	3	50.91
101	11327	4	23.7
370	808	14	142.07
