4448	702	4	28.63
998	101	45	10.56
1333	731	5	25.78
223	128	32	8.5
2830	276	4	16.29
103	3266	10	8.11
190	3147	3	7.01
895	6985	6	65.8
105	1776	17	21.82
4843	12	11	8.38
1779	3630	3	24.75
187	1501	6	14.03
101	233	213	41.79
660	108	27	12.04
666	1398	3	10.28
4811	1429	3	28.05
1592	333	3	8.13
104	5370	7	14.65
4466	1156	9	93.36
4946	150	4	14.43
516	1118	3	7.78
10549	101	5	9.3
270	8339	5	37.12
861	403	4	8.7
416	782	4	8.36
925	720	3	8.49
1501	2394	4	29.15
7062	101	6	11.16
101	4285	11	7.08
15510	142	3	20.01
15884	6052	3	49.1
863	1982	10	74.71
447	1370	5	18.59
420	2112	3	10.74
219	1469	8	23.99
105	3169	8	7.46
761	1180	4	16.2
4843	974	4	31.69
101	1083	57	56.97
14	326	248	55.29
696	101	78	37.85
597	528	5	11.77
286	2217	15	103.35
1210	415	3	7.04
2673	2095	4	32.3
394	1325	3	7.45
28	8877	3	7.55
4446	3089	4	42.55
7000	182	3	13.13
487	1040	3	7.25
147	982	9	10.58
148	364	19	14.9
212	1995	5	13.6
1296	2887	3	19.59
652	2774	6	39.06
181	3994	3	8.92
1955	1739	3	19.67
780	4459	7	64.21
57	9799	5	16.13
868	116	13	7.05
2915	112	7	10.59
556	518	6	15.17
2112	238	7	28.65
1509	976	6	41.52
1000	248	5	9.49
999	385	4	9.46
181	199	25	14.4
152	554	13	12.88
11107	104	4	10.1
153	179	61	65.26
1704	256	5	15.06
2248	105	11	8.95
58	759	14	8.05
4390	177	3	9.7
213	101	224	16.32
1327	428	3	7.89
754	943	3	9.19
153	2532	5	10.47
2216	3290	4	35.76
3299	221	4	14.7
124	4385	6	18.1
516	469	5	9.08
756	5859	3	22.32
929	540	3	6.92
930	165	7	6.91
2077	7762	3	31.29
219	1009	9	22.25
1336	264	28	179.02
3820	132	4	7.91
14	4117	16	6.89
105	893	24	17.19
187	104	121	11.3
101	1388	35	14.14
1112	760	10	58.75
9031	1409	3	29.95
4400	150	6	25.15
4300	106	7	9.4
664	1034	4	13.84
155	1426	14	42.08
315	667	5	7.79
313	1610	3	7.23
104	563	73	107.54
191	1440	10	30.9
5357	103	5	6.89
2225	579	3	13.15
154	2051	5	9.67
125	50	39	131.44
631	706	4	10.46
479	101	98	24.44
514	565	6	15.82
1	9667	4	16.23
10383	8	3	10.95
446	619	4	6.83
1467	617	3	10.47
417	85	10	21.06
1404	428	3	7.99
1197	110	14	7.85
13347	101	4	7.44
690	1586	3	11.63
179	108	120	32.84
2218	867	3	16.43
4326	198	3	10.51
58	559	22	16.54
155	19072	3	21.77
1291	622	8	43.7
184	3505	3	7.9
8	6731	3	6.67
2467	323	3	10.09
3610	2149	17	235.03
5152	117	4	7.07
2084	241	3	6.74
553	182	10	11.38
491	104	39	6.83
110	1862	13	16.42
231	2174	5	16.11
163	358	23	31.87
162	2464	4	7.56
1339	159	12	32.73
1847	218	4	8.58
28	3049	7	10.78
293	506	6	8.24
256	120	30	7.32
16	7846	6	33.68
345	126	62	120.52
39	17	4	8.63
240	10365	3	22.41
6403	11841	3	43.13
299	779	5	9.1
296	134	22	8.3
203	3064	3	8.09
1825	320	3	7.96
112	3183	9	17.37
