119	1992
352	1993
38	1994
831	1995
239	1996
244	1997
32	1998
26	1999
669	2000
1363	2001
325	2002
1931	2003
153	2004
85	2005
1	2006
807	2007
102	2008
214	2009
1979	2010
384	2011
3690	2012
457	2013
201	2014
760	2015
1	2016
1	2017
1718	2018
204	2019
189	2020
2500	2021
2092	2022
578	2023
309	2024
2817	2025
172	2026
129	2027
164	2028
972	2029
48	2030
93	2031
398	2032
706	2033
481	2034
820	2035
39	2036
47	2037
742	2038
2982	2039
100	2040
246	2041
598	2042
327	2043
261	2044
985	2045
261	2046
7	2047
31	2048
566	2049
2629	2050
489	2051
1501	2052
8	2053
105	2054
2050	2055
40	2056
1597	2057
2454	2058
2889	2059
1	2060
117	2061
123	2062
226	2063
1393	2064
1959	2065
261	2066
972	2067
2038	2068
1041	2069
510	2070
46	2071
19	2072
107	2073
573	2074
1729	2075
194	2076
166	2077
2411	2078
351	2079
252	2080
234	2081
849	2082
364	2083
227	2084
104	2085
38	2086
1228	2087
37	2088
22	2089
40	2090
22	2091
14	2092
278	2093
976	2094
2653	2095
1983	2096
95	2097
560	2098
178	2099
14	2100
1467	2101
21	2102
30	2103
6	2104
50	2105
304	2106
3852	2107
242	2108
80	2109
549	2110
91	2111
25	2112
80	2113
30	2114
48	2115
139	2116
1550	2117
290	2118
2285	2119
1646	2120
685	2121
28	2122
9	2123
96	2124
15	2125
29	2126
370	2127
2486	2128
7	2129
34	2130
83	2131
814	2132
66	2133
1332	2134
14	2135
8	2136
81	2137
7	2138
79	2139
25	2140
9	2141
96	2142
2083	2143
606	2144
84	2145
4252	2146
68	2147
16	2148
46	2149
145	2150
83	2151
21	2152
310	2153
22	2154
6	2155
16	2156
81	2157
25	2158
75	2159
98	2160
3	2161
12	2162
16	2163
7	2164
39	2165
43	2166
14	2167
20	2168
52	2169
64	2170
90	2171
28	2172
39	2173
17	2174
7	2175
63	2176
20	2177
38	2178
8	2179
309	2180
736	2181
27	2182
950	2183
12	2184
51	2185
109	2186
467	2187
3441	2188
209	2189
411	2190
57	2191
277	2192
274	2193
3	2194
57	2195
163	2196
992	2197
293	2198
178	2199
419	2200
357	2201
540	2202
178	2203
1558	2204
1760	2205
4157	2206
2414	2207
689	2208
318	2209
112	2210
1424	2211
1927	2212
3533	2213
3932	2214
359	2215
3692	2216
114	2217
461	2218
971	2219
802	2220
64	2221
1357	2222
2115	2223
88	2224
721	2225
1038	2226
702	2227
56	2228
56	2229
2711	2230
161	2231
662	2232
2460	2233
7	2234
2431	2235
1017	2236
936	2237
1131	2238
1542	2239
1365	2240
111	2241
1138	2242
36	2243
714	2244
165	2245
731	2246
2267	2247
1122	2248
394	2249
170	2250
62	2251
81	2252
3270	2253
600	2254
689	2255
1022	2256
2023	2257
436	2258
2120	2259
1064	2260
2598	2261
1137	2262
2073	2263
710	2264
165	2265
2617	2266
2617	2267
3913	2268
3663	2269
176	2270
1666	2271
2600	2272
1488	2273
2960	2274
442	2275
920	2276
2742	2277
2577	2278
117	2279
1437	2280
90	2281
1157	2282
161	2283
687	2284
140	2285
14	2286
18	2287
1503	2288
173	2289
100	2290
273	2291
2508	2292
326	2293
618	2294
971	2295
157	2296
345	2297
191	2298
3001	2299
1797	2300
588	2301
426	2302
433	2303
1015	2304
2836	2305
169	2306
2622	2307
895	2308
474	2309
1151	2310
3002	2311
1143	2312
238	2313
2297	2314
239	2315
1341	2316
1046	2317
1098	2318
1011	2319
511	2320
561	2321
2349	2322
44	2323
38	2324
1441	2325
2	2326
1041	2327
2458	2328
1909	2329
636	2330
1165	2331
142	2332
986	2333
1190	2334
496	2335
813	2336
847	2337
30	2338
41	2339
548	2340
53	2341
1780	2342
1706	2343
436	2344
120	2345
2821	2346
545	2347
368	2348
523	2349
571	2350
1465	2351
1439	2352
865	2353
1025	2354
447	2355
277	2356
415	2357
2504	2358
479	2359
17	2360
1363	2361
247	2362
1054	2363
2383	2364
22	2365
1472	2366
191	2367
2658	2368
41	2369
50	2370
1260	2371
1967	2372
124	2373
147	2374
107	2375
119	2376
1277	2377
1045	2378
10	2379
1019	2380
287	2381
110	2382
148	2383
619	2384
1750	2385
1766	2386
528	2387
853	2388
2502	2389
2154	2390
879	2391
214	2392
856	2393
291	2394
1776	2395
725	2396
96	2397
547	2398
2160	2399
2122	2400
328	2401
292	2402
1093	2403
